img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_name,act_id
5088,704,265,733,306,1.2052684348310132,738.0,373.0,1.0,729.0,302.0,1.0,729.2847,302.4473,0.0,707.7153,268.5527,0.0,761.0,465.0,1.0,757.0,415.0,1.0,755.0,374.0,1.0,721.0,371.0,1.0,725.0,415.0,1.0,728.0,469.0,1.0,777.0,355.0,1.0,772.0,334.0,1.0,753.0,292.0,1.0,704.0,311.0,1.0,698.0,356.0,1.0,701.0,382.0,1.0,walking,walking,944
6869,694,115,754,192,2.3427983267878605,764.0,314.0,1.0,761.0,184.0,1.0,754.1295,178.3365,0.0,693.8705,128.6635,0.0,697.0,514.0,1.0,674.0,400.0,1.0,745.0,314.0,1.0,783.0,314.0,1.0,764.0,391.0,1.0,783.0,514.0,1.0,649.0,187.0,1.0,681.0,238.0,1.0,722.0,195.0,1.0,799.0,173.0,1.0,843.0,251.0,1.0,830.0,341.0,1.0,sports,skateboarding,385
4532,849,267,919,357,2.736421020237931,991.0,598.0,0.0,915.0,366.0,0.0,906.7063,351.5528,0.0,861.2937,272.4472,0.0,1089.0,880.0,1.0,983.0,780.0,1.0,1018.0,616.0,0.0,963.0,579.0,1.0,919.0,780.0,1.0,897.0,940.0,1.0,872.0,599.0,1.0,912.0,488.0,0.0,899.0,399.0,0.0,930.0,333.0,1.0,1014.0,362.0,1.0,990.0,402.0,1.0,sports,track and field,331
7660,657,495,737,607,3.3032929025443685,510.0,694.0,0.0,651.0,596.0,0.0,657.6449,589.4996,0.0,736.3551,512.5004,0.0,533.0,905.0,1.0,641.0,792.0,1.0,494.0,701.0,1.0,525.0,687.0,0.0,648.0,732.0,1.0,595.0,848.0,0.0,759.0,720.0,1.0,687.0,694.0,1.0,655.0,598.0,1.0,646.0,593.0,0.0,665.0,660.0,0.0,713.0,694.0,0.0,bicycling,bicycling,454
1593,823,178,860,224,1.4168133257419622,848.0,362.0,1.0,851.0,251.0,1.0,845.9077,224.1985,0.0,837.0923,177.8015,0.0,853.0,547.0,1.0,839.0,455.0,1.0,827.0,362.0,1.0,869.0,362.0,1.0,880.0,448.0,1.0,898.0,520.0,1.0,793.0,346.0,1.0,797.0,309.0,1.0,814.0,250.0,1.0,888.0,252.0,1.0,898.0,292.0,1.0,901.0,331.0,1.0,sports,"moto-cross, off-road motor sports, all-terrain vehicle, general",46
6893,466,147,564,267,3.7183738381179476,627.0,351.0,0.0,528.0,253.0,1.0,531.854,266.6371,0.0,498.146,147.3629,0.0,702.0,480.0,1.0,616.0,395.0,1.0,616.0,373.0,0.0,637.0,328.0,1.0,631.0,235.0,1.0,736.0,249.0,1.0,330.0,249.0,1.0,405.0,273.0,1.0,470.0,273.0,1.0,586.0,232.0,1.0,659.0,174.0,1.0,710.0,133.0,1.0,sports,skateboarding,385
2095,816,191,951,412,6.21530498044947,693.0,708.0,0.0,822.0,387.0,0.0,823.0117,385.5935,0.0,943.9883,217.4065,0.0,779.0,1052.0,1.0,794.0,736.0,1.0,613.0,702.0,1.0,773.0,714.0,0.0,1025.0,634.0,1.0,1111.0,945.0,1.0,963.0,742.0,1.0,748.0,640.0,1.0,751.0,370.0,1.0,893.0,404.0,0.0,1031.0,594.0,1.0,963.0,438.0,1.0,bicycling,bicycling,454
4012,1017,214,1092,314,3.0,898.0,514.0,1.0,1028.0,326.0,1.0,1034.8488,309.9764,0.0,1074.1512,218.0236,0.0,753.0,799.0,1.0,865.0,665.0,1.0,949.0,522.0,1.0,847.0,506.0,1.0,924.0,672.0,1.0,963.0,815.0,1.0,1099.0,360.0,0.0,1088.0,399.0,0.0,1083.0,376.0,1.0,972.0,276.0,1.0,872.0,217.0,1.0,837.0,165.0,1.0,sports,bowling,294
4016,643,245,730,339,3.073968119548412,512.0,468.0,1.0,670.0,341.0,1.0,670.1502,340.5539,0.0,702.8498,243.4461,0.0,168.0,730.0,1.0,365.0,652.0,1.0,555.0,493.0,1.0,468.0,442.0,1.0,552.0,598.0,1.0,559.0,793.0,1.0,629.0,379.0,0.0,689.0,403.0,0.0,734.0,372.0,1.0,606.0,310.0,1.0,463.0,310.0,1.0,367.0,316.0,1.0,sports,bowling,294
3195,438,16,508,112,2.851458574133596,473.0,368.0,1.0,488.0,156.0,0.0,480.6475,110.905,0.0,465.3525,17.095,0.0,540.0,689.0,1.0,534.0,522.0,1.0,499.0,366.0,1.0,447.0,370.0,1.0,499.0,522.0,1.0,514.0,642.0,1.0,582.0,42.0,1.0,624.0,81.0,1.0,543.0,141.0,1.0,433.0,170.0,0.0,516.0,201.0,0.0,589.0,238.0,1.0,dancing,aerobic,226
7075,975,355,1024,430,2.1501106948248037,989.0,580.0,1.0,994.0,454.0,1.0,996.308,428.1927,0.0,1002.692,356.8073,0.0,959.0,757.0,1.0,955.0,680.0,1.0,966.0,577.0,1.0,1011.0,582.0,1.0,1011.0,682.0,1.0,998.0,779.0,1.0,927.0,562.0,1.0,925.0,522.0,1.0,944.0,451.0,1.0,1043.0,457.0,1.0,1056.0,517.0,1.0,1060.0,577.0,1.0,walking,walking,410
7564,554,26,631,131,3.1249806399400293,613.0,323.0,1.0,611.0,168.0,1.0,603.0429,129.5048,0.0,581.9571,27.4952,0.0,526.0,566.0,1.0,579.0,455.0,1.0,588.0,326.0,1.0,637.0,319.0,1.0,668.0,440.0,1.0,690.0,559.0,1.0,677.0,341.0,1.0,622.0,277.0,1.0,564.0,192.0,1.0,658.0,143.0,1.0,683.0,241.0,1.0,696.0,317.0,1.0,sports,golf,447
11027,314,42,459,237,5.832049382506976,379.0,713.0,0.0,361.0,351.0,0.0,374.0,236.0,0.0,398.0,42.0,0.0,,,,,,,289.0,713.0,0.0,462.0,712.0,0.0,,,,,,,290.0,574.0,0.0,140.0,568.0,0.0,202.0,355.0,0.0,520.0,346.0,0.0,559.0,530.0,0.0,501.0,572.0,0.0,sports,"martial arts, different types",775
7667,551,183,613,271,2.5835417550331945,745.0,286.0,0.0,623.0,227.0,0.0,625.059,227.0,0.0,538.941,227.0,0.0,771.0,506.0,0.0,681.0,403.0,1.0,764.0,290.0,0.0,726.0,282.0,1.0,626.0,376.0,1.0,636.0,529.0,1.0,628.0,343.0,1.0,707.0,302.0,0.0,657.0,242.0,0.0,588.0,211.0,1.0,549.0,250.0,1.0,490.0,336.0,1.0,bicycling,bicycling,454
5688,828,98,931,235,4.113602800465791,803.0,492.0,1.0,804.0,229.0,0.0,826.6877,210.2188,0.0,932.3123,122.7812,0.0,,,,739.0,657.0,0.0,779.0,491.0,1.0,827.0,493.0,1.0,867.0,654.0,0.0,,,,920.0,236.0,1.0,859.0,304.0,1.0,772.0,219.0,1.0,836.0,238.0,0.0,861.0,335.0,0.0,894.0,339.0,0.0,sports,boxing,651
8579,479,211,534,291,2.3299785406737117,491.0,427.0,1.0,503.0,307.0,1.0,504.0777,289.7574,0.0,508.9223,212.2426,0.0,480.0,657.0,1.0,496.0,567.0,1.0,518.0,431.0,1.0,464.0,423.0,1.0,446.0,578.0,1.0,461.0,670.0,0.0,422.0,278.0,1.0,480.0,294.0,0.0,544.0,299.0,1.0,462.0,314.0,1.0,406.0,360.0,1.0,371.0,310.0,1.0,sports,"softball, general",522
8426,687,371,725,424,1.5651606946253154,649.0,506.0,0.0,677.0,427.0,0.0,687.7127,416.1026,0.0,724.2873,378.8974,0.0,707.0,593.0,1.0,712.0,516.0,1.0,643.0,505.0,1.0,655.0,506.0,0.0,725.0,522.0,0.0,696.0,593.0,0.0,677.0,464.0,1.0,634.0,452.0,1.0,669.0,420.0,1.0,685.0,434.0,0.0,663.0,474.0,0.0,658.0,525.0,0.0,sports,skateboarding,929
1909,464,176,479,200,0.6792466415080755,469.0,239.0,1.0,474.0,199.0,0.0,474.0089,199.0393,0.0,468.9911,176.9607,0.0,436.0,286.0,1.0,463.0,280.0,1.0,461.0,239.0,1.0,476.0,239.0,1.0,490.0,269.0,1.0,489.0,297.0,1.0,496.0,194.0,1.0,485.0,212.0,1.0,471.0,201.0,1.0,477.0,196.0,0.0,482.0,183.0,1.0,494.0,180.0,1.0,sports,"tennis, hitting balls, non-game play, moderate effort",130
1873,651,78,734,173,3.0276168846140363,725.0,362.0,1.0,718.0,192.0,0.0,710.5667,172.6151,0.0,674.4333,78.3849,0.0,665.0,648.0,1.0,651.0,497.0,1.0,704.0,363.0,1.0,746.0,361.0,1.0,756.0,528.0,1.0,874.0,465.0,1.0,699.0,341.0,0.0,736.0,271.0,0.0,708.0,190.0,0.0,728.0,194.0,1.0,793.0,265.0,1.0,697.0,296.0,1.0,running,running,914
9389,606,171,775,392,6.677091582418201,,,,757.0,415.0,1.0,740.1188,381.1107,0.0,640.8812,181.8893,0.0,,,,,,,,,,,,,,,,,,,280.0,352.0,1.0,412.0,499.0,1.0,633.0,461.0,1.0,881.0,369.0,1.0,1087.0,445.0,1.0,1128.0,546.0,1.0,sports,"badminton, competitive (Taylor Code 450)",643
9385,493,159,682,269,5.248323160781928,700.0,411.0,0.0,597.0,274.0,0.0,601.1793,300.3958,0.0,573.8207,127.6042,0.0,958.0,609.0,1.0,822.0,518.0,1.0,698.0,400.0,0.0,702.0,421.0,1.0,545.0,561.0,1.0,675.0,685.0,1.0,528.0,24.0,1.0,454.0,123.0,1.0,543.0,218.0,0.0,650.0,330.0,0.0,710.0,415.0,1.0,638.0,381.0,1.0,sports,"badminton, competitive (Taylor Code 450)",643
8615,710,50,761,120,2.078599528528764,718.0,225.0,0.0,720.0,119.0,0.0,721.1296,116.5222,0.0,749.8704,53.4778,0.0,715.0,407.0,1.0,721.0,322.0,1.0,713.0,225.0,1.0,722.0,225.0,0.0,719.0,306.0,0.0,719.0,406.0,0.0,,,,739.0,52.0,1.0,715.0,117.0,1.0,724.0,120.0,0.0,729.0,78.0,0.0,726.0,41.0,0.0,sports,trampoline,543
8207,233,108,264,150,1.2528367810692658,275.0,238.0,0.0,250.0,167.0,0.0,249.3236,149.8644,0.0,247.6764,108.1356,0.0,302.0,329.0,1.0,264.0,289.0,0.0,263.0,237.0,0.0,286.0,239.0,1.0,265.0,296.0,1.0,259.0,354.0,1.0,216.0,221.0,1.0,236.0,191.0,0.0,233.0,168.0,0.0,266.0,165.0,1.0,302.0,207.0,1.0,265.0,226.0,1.0,dancing,aerobic,479
10781,597,100,666,194,2.7985481950468536,659.0,368.0,1.0,655.0,222.0,1.0,645.4461,191.5087,0.0,617.5539,102.4913,0.0,653.0,615.0,1.0,621.0,501.0,1.0,633.0,369.0,1.0,685.0,367.0,1.0,667.0,505.0,1.0,677.0,630.0,1.0,592.0,317.0,0.0,611.0,310.0,0.0,609.0,233.0,1.0,701.0,211.0,1.0,724.0,301.0,1.0,640.0,308.0,1.0,sports,"rope skipping, general",378
6425,831,258,888,350,2.5974387384498603,870.0,482.0,0.0,861.0,357.0,1.0,860.7247,347.2733,0.0,858.2753,260.7267,0.0,797.0,636.0,1.0,813.0,556.0,1.0,842.0,483.0,1.0,898.0,480.0,0.0,947.0,549.0,0.0,938.0,634.0,0.0,822.0,451.0,1.0,782.0,427.0,1.0,815.0,360.0,1.0,907.0,353.0,1.0,929.0,422.0,0.0,927.0,478.0,0.0,sports,horseback riding,305
8896,655,187,720,266,2.4552832830449525,741.0,384.0,0.0,710.0,279.0,0.0,703.6197,264.1127,0.0,671.3803,188.8873,0.0,721.0,568.0,0.0,709.0,474.0,0.0,729.0,384.0,0.0,753.0,384.0,1.0,718.0,472.0,1.0,741.0,588.0,1.0,714.0,367.0,0.0,711.0,335.0,0.0,691.0,281.0,0.0,728.0,276.0,1.0,719.0,347.0,1.0,707.0,384.0,1.0,sports,"cricket, batting, bowling, fielding",585
6715,631,246,674,295,1.5646085772486356,688.0,360.0,0.0,675.0,294.0,0.0,670.534,289.3355,0.0,634.466,251.6645,0.0,696.0,393.0,0.0,628.0,379.0,1.0,686.0,353.0,0.0,689.0,367.0,1.0,623.0,399.0,1.0,695.0,408.0,1.0,698.0,353.0,0.0,678.0,318.0,0.0,684.0,293.0,0.0,666.0,294.0,1.0,620.0,307.0,1.0,574.0,310.0,1.0,sports,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",110
7434,474,8,676,295,8.42304268064694,510.0,871.0,1.0,490.0,346.0,1.0,518.7835,280.1366,0.0,631.2165,22.8634,0.0,,,,,,,618.0,860.0,1.0,401.0,882.0,1.0,,,,,,,956.0,429.0,1.0,842.0,587.0,1.0,674.0,364.0,1.0,305.0,327.0,1.0,218.0,624.0,1.0,221.0,885.0,1.0,sports,tennis,439
1453,601,77,661,158,2.4192428567632476,629.0,344.0,1.0,629.0,180.0,1.0,629.7104,157.8001,0.0,632.2896,77.1999,0.0,569.0,603.0,1.0,581.0,497.0,1.0,590.0,343.0,1.0,668.0,345.0,1.0,661.0,501.0,1.0,662.0,604.0,1.0,540.0,259.0,1.0,564.0,269.0,0.0,576.0,181.0,1.0,682.0,179.0,1.0,697.0,267.0,0.0,722.0,266.0,1.0,sports,"rope skipping, general",378
3992,414,176,469,261,2.42981480775799,284.0,365.0,1.0,413.0,258.0,1.0,417.8046,251.341,0.0,465.1954,185.659,0.0,40.0,564.0,1.0,213.0,535.0,1.0,311.0,368.0,1.0,256.0,362.0,1.0,333.0,485.0,1.0,320.0,650.0,1.0,537.0,246.0,1.0,516.0,319.0,1.0,461.0,278.0,1.0,365.0,238.0,1.0,261.0,280.0,1.0,181.0,352.0,1.0,sports,bowling,294
7830,795,465,881,573,3.3133910122410843,789.0,729.0,1.0,770.0,589.0,0.0,799.5213,558.6105,0.0,876.4787,479.3895,0.0,799.0,865.0,0.0,802.0,838.0,0.0,768.0,747.0,1.0,809.0,711.0,1.0,809.0,792.0,0.0,819.0,850.0,0.0,768.0,646.0,1.0,686.0,682.0,0.0,737.0,605.0,0.0,802.0,573.0,0.0,797.0,658.0,0.0,840.0,598.0,0.0,bicycling,bicycling,840
11021,738,20,896,239,6.481111015867572,781.0,712.0,0.0,826.0,329.0,0.0,821.0,237.0,0.0,812.0,21.0,0.0,,,,,,,694.0,714.0,0.0,874.0,714.0,0.0,,,,,,,648.0,636.0,0.0,634.0,506.0,0.0,671.0,299.0,0.0,981.0,359.0,0.0,1018.0,601.0,0.0,849.0,685.0,0.0,sports,"martial arts, different types",775
8227,328,62,364,114,1.5178932768808222,377.0,205.0,0.0,362.0,127.0,0.0,355.6021,111.4051,0.0,336.3979,64.5949,0.0,353.0,304.0,0.0,325.0,248.0,0.0,363.0,203.0,0.0,391.0,206.0,1.0,370.0,246.0,1.0,396.0,306.0,1.0,340.0,199.0,0.0,366.0,173.0,0.0,344.0,128.0,0.0,379.0,126.0,1.0,384.0,175.0,1.0,347.0,197.0,1.0,sports,horseback riding,482
645,435,33,492,118,2.4562214883841396,486.0,296.0,1.0,476.0,146.0,1.0,470.6469,115.8083,0.0,456.3531,35.1917,0.0,,,,467.0,446.0,1.0,454.0,305.0,1.0,517.0,287.0,1.0,562.0,441.0,1.0,,,,451.0,293.0,1.0,408.0,254.0,1.0,423.0,160.0,1.0,529.0,132.0,1.0,554.0,234.0,1.0,553.0,276.0,1.0,walking,backpacking,940
4799,583,35,643,115,2.4,611.0,351.0,1.0,609.0,154.0,1.0,610.9773,114.9488,0.0,615.0227,35.0512,0.0,644.0,586.0,0.0,616.0,510.0,1.0,574.0,355.0,1.0,648.0,346.0,1.0,682.0,475.0,1.0,636.0,612.0,1.0,,,,516.0,69.0,1.0,559.0,159.0,1.0,659.0,148.0,1.0,729.0,77.0,1.0,675.0,3.0,1.0,dancing,aerobic,357
7397,277,320,504,576,8.211543094936541,1090.0,42.0,0.0,497.0,288.0,0.0,466.3336,334.0716,0.0,314.6664,561.9284,0.0,1208.0,801.0,1.0,845.0,513.0,1.0,1084.0,1.0,0.0,1096.0,82.0,1.0,1220.0,643.0,1.0,1645.0,1015.0,1.0,535.0,696.0,1.0,606.0,519.0,1.0,624.0,268.0,0.0,370.0,308.0,1.0,355.0,621.0,1.0,299.0,860.0,1.0,sports,soccer,931
11230,743,239,798,289,1.7839282496782205,753.0,396.0,0.0,773.0,303.0,0.0,772.402,293.6712,0.0,768.598,234.3288,0.0,775.0,512.0,1.0,823.0,457.0,1.0,745.0,398.0,1.0,760.0,394.0,0.0,765.0,457.0,1.0,703.0,503.0,1.0,702.0,387.0,1.0,731.0,343.0,1.0,762.0,303.0,1.0,784.0,303.0,0.0,826.0,313.0,1.0,819.0,289.0,1.0,sports,volleyball,936
1302,305,92,360,169,2.2710138704992535,332.0,225.0,1.0,333.0,162.0,1.0,333.1007,168.3455,0.0,331.8993,92.6545,0.0,315.0,305.0,1.0,298.0,284.0,1.0,310.0,225.0,1.0,353.0,224.0,1.0,364.0,280.0,1.0,363.0,304.0,1.0,266.0,229.0,1.0,273.0,192.0,1.0,294.0,157.0,1.0,371.0,167.0,1.0,395.0,194.0,1.0,401.0,215.0,1.0,walking,climbing hills,142
5240,373,213,455,363,4.102806844100756,385.0,582.0,1.0,392.0,372.0,1.0,396.6753,354.149,0.0,431.3247,221.851,0.0,381.0,982.0,1.0,383.0,783.0,1.0,333.0,578.0,1.0,436.0,585.0,1.0,369.0,763.0,0.0,306.0,898.0,1.0,210.0,571.0,1.0,263.0,509.0,1.0,328.0,379.0,1.0,456.0,364.0,1.0,472.0,468.0,1.0,482.0,561.0,1.0,walking,walking,558
6080,494,19,599,154,4.104631530356897,299.0,267.0,0.0,471.0,97.0,0.0,478.7416,95.9234,0.0,614.2584,77.0766,0.0,379.0,551.0,1.0,503.0,388.0,1.0,297.0,270.0,1.0,301.0,264.0,0.0,483.0,392.0,0.0,475.0,561.0,1.0,609.0,276.0,1.0,510.0,200.0,1.0,477.0,90.0,1.0,464.0,104.0,0.0,481.0,243.0,1.0,582.0,278.0,1.0,bicycling,bicycling,238
6849,609,81,718,207,3.9985037201433236,662.0,348.0,0.0,684.0,250.0,1.0,676.1538,209.4294,0.0,650.8462,78.5706,0.0,472.0,365.0,0.0,532.0,396.0,1.0,621.0,357.0,0.0,702.0,338.0,0.0,704.0,377.0,0.0,679.0,365.0,0.0,559.0,497.0,0.0,603.0,388.0,0.0,574.0,284.0,1.0,793.0,216.0,1.0,884.0,350.0,1.0,952.0,510.0,1.0,sports,skateboarding,385
8036,828,156,935,276,3.8586298086237814,990.0,450.0,0.0,897.0,278.0,1.0,897.0976,278.3903,0.0,865.9024,153.6097,0.0,1195.0,619.0,1.0,1156.0,448.0,1.0,1032.0,450.0,1.0,947.0,450.0,0.0,908.0,305.0,0.0,991.0,294.0,1.0,997.0,27.0,1.0,984.0,159.0,1.0,962.0,281.0,1.0,832.0,274.0,1.0,763.0,257.0,1.0,743.0,179.0,1.0,sports,rock climbing,471
7633,1238,171,1406,399,6.797044063414624,866.0,646.0,0.0,1183.0,398.0,0.0,1234.098,356.4599,0.0,1409.902,213.5401,0.0,,,,1050.0,1014.0,1.0,875.0,643.0,1.0,857.0,649.0,0.0,923.0,1062.0,1.0,,,,1261.0,881.0,1.0,1131.0,664.0,1.0,1204.0,390.0,1.0,1161.0,405.0,0.0,1128.0,643.0,0.0,1146.0,902.0,1.0,bicycling,bicycling,454
4302,988,61,1086,204,4.160592265531435,1036.0,527.0,1.0,1038.0,232.0,1.0,1037.6969,201.8397,0.0,1036.3031,63.1603,0.0,1005.0,905.0,1.0,976.0,725.0,0.0,976.0,528.0,1.0,1096.0,525.0,1.0,1089.0,725.0,1.0,1072.0,922.0,1.0,889.0,509.0,1.0,913.0,386.0,1.0,942.0,232.0,1.0,1134.0,232.0,1.0,1151.0,367.0,1.0,1159.0,504.0,1.0,sports,juggling,65
2321,896,251,973,337,2.7704151313476473,892.0,480.0,1.0,919.0,346.0,1.0,921.3102,338.2496,0.0,947.6898,249.7504,0.0,836.0,703.0,1.0,839.0,598.0,1.0,854.0,480.0,1.0,929.0,480.0,1.0,966.0,596.0,1.0,987.0,711.0,1.0,833.0,423.0,1.0,913.0,447.0,1.0,966.0,371.0,1.0,871.0,320.0,1.0,775.0,335.0,1.0,712.0,363.0,1.0,sports,jai alai,152
9382,218,50,328,154,3.6331275782719215,278.0,327.0,1.0,257.0,163.0,1.0,257.6372,160.5708,0.0,288.3628,43.4292,0.0,,,,252.0,456.0,1.0,242.0,329.0,1.0,314.0,325.0,1.0,325.0,437.0,1.0,,,,209.0,285.0,1.0,140.0,237.0,1.0,208.0,169.0,1.0,305.0,157.0,1.0,287.0,211.0,0.0,316.0,230.0,0.0,walking,backpacking,642
1290,875,352,1097,675,9.406438645948848,884.0,712.0,0.0,963.0,547.0,0.0,897.0,642.0,0.0,1074.0,384.0,0.0,783.0,1009.0,0.0,780.0,904.0,0.0,811.0,724.0,0.0,956.0,699.0,0.0,1009.0,969.0,0.0,916.0,1049.0,0.0,762.0,1068.0,0.0,652.0,848.0,0.0,773.0,559.0,0.0,1152.0,535.0,0.0,1279.0,749.0,0.0,1341.0,1059.0,0.0,running,running,335
3688,283,77,315,127,1.4247189196469596,318.0,176.0,1.0,314.0,124.0,1.0,312.3766,121.619,0.0,285.6234,82.381,0.0,310.0,224.0,0.0,310.0,233.0,1.0,305.0,180.0,1.0,331.0,171.0,1.0,321.0,214.0,1.0,314.0,276.0,1.0,288.0,214.0,1.0,290.0,173.0,1.0,293.0,129.0,1.0,335.0,119.0,1.0,349.0,161.0,1.0,322.0,186.0,1.0,sports,hockey,268
1867,816,131,928,287,4.608999891516596,874.0,720.0,1.0,873.0,354.0,1.0,872.5298,285.8148,0.0,871.4702,132.1852,0.0,778.0,1039.0,1.0,830.0,1003.0,1.0,792.0,727.0,1.0,956.0,713.0,1.0,926.0,959.0,1.0,,,,923.0,546.0,1.0,781.0,554.0,1.0,775.0,365.0,1.0,970.0,343.0,1.0,986.0,436.0,0.0,978.0,499.0,0.0,running,running,126
4001,422,122,504,250,3.6483157758066938,337.0,480.0,1.0,441.0,242.0,0.0,440.7664,242.5946,0.0,485.2336,129.4054,0.0,,,,406.0,637.0,1.0,392.0,481.0,1.0,281.0,478.0,1.0,332.0,646.0,1.0,,,,471.0,446.0,1.0,483.0,392.0,1.0,516.0,283.0,1.0,366.0,201.0,0.0,373.0,315.0,0.0,434.0,436.0,0.0,sports,bowling,294
6070,742,124,814,213,2.7474497265646187,911.0,272.0,0.0,825.0,206.0,0.0,813.7937,197.0588,0.0,742.2063,139.9412,0.0,879.0,476.0,0.0,843.0,388.0,0.0,893.0,272.0,0.0,928.0,271.0,1.0,893.0,371.0,1.0,915.0,481.0,1.0,730.0,342.0,1.0,759.0,274.0,1.0,799.0,216.0,0.0,850.0,196.0,1.0,882.0,227.0,1.0,876.0,311.0,1.0,bicycling,bicycling,238
6056,403,0,485,63,2.481767112361674,401.0,136.0,1.0,428.0,28.0,1.0,403.5927,22.6609,0.0,484.4073,40.3391,0.0,333.0,457.0,1.0,333.0,297.0,1.0,351.0,144.0,1.0,450.0,128.0,1.0,463.0,204.0,1.0,456.0,364.0,0.0,282.0,139.0,1.0,280.0,103.0,1.0,349.0,22.0,1.0,507.0,34.0,1.0,554.0,115.0,1.0,557.0,137.0,1.0,bicycling,bicycling,238
245,438,49,482,102,1.6532150495322746,424.0,146.0,0.0,450.0,101.0,0.0,449.9405,101.1516,0.0,470.0595,49.8484,0.0,393.0,233.0,0.0,414.0,186.0,1.0,407.0,139.0,1.0,441.0,153.0,0.0,469.0,181.0,0.0,465.0,230.0,0.0,456.0,161.0,1.0,432.0,135.0,1.0,428.0,97.0,1.0,471.0,105.0,0.0,473.0,141.0,1.0,504.0,141.0,0.0,sports,horseback riding,923
625,1051,165,1139,273,3.3435023553154557,1065.0,337.0,1.0,1074.0,258.0,1.0,1068.5808,268.0643,0.0,1121.4192,169.9357,0.0,1011.0,572.0,1.0,1016.0,442.0,1.0,1036.0,341.0,1.0,1094.0,332.0,1.0,1104.0,449.0,1.0,1076.0,533.0,1.0,1011.0,419.0,1.0,997.0,355.0,1.0,1026.0,250.0,1.0,1122.0,265.0,1.0,1163.0,343.0,1.0,1167.0,414.0,1.0,bicycling,bicycling,840
1892,843,150,894,217,2.0208513057620046,889.0,362.0,1.0,869.0,231.0,1.0,868.8545,217.179,0.0,868.1455,149.821,0.0,874.0,549.0,1.0,866.0,444.0,1.0,860.0,362.0,1.0,917.0,362.0,1.0,956.0,447.0,1.0,990.0,509.0,1.0,766.0,348.0,1.0,786.0,290.0,1.0,831.0,240.0,1.0,907.0,222.0,1.0,951.0,293.0,1.0,939.0,330.0,1.0,sports,rollerblading,127
4304,855,73,963,219,4.3584951531463245,1050.0,496.0,0.0,986.0,221.0,0.0,961.0367,196.6851,0.0,856.9633,95.3149,0.0,974.0,804.0,1.0,840.0,577.0,0.0,1040.0,505.0,0.0,1059.0,487.0,1.0,826.0,582.0,1.0,913.0,817.0,1.0,734.0,384.0,1.0,874.0,318.0,1.0,950.0,223.0,0.0,1022.0,218.0,1.0,1035.0,381.0,1.0,879.0,466.0,1.0,sports,juggling,65
8013,818,240,915,358,3.6660343697243216,941.0,569.0,0.0,890.0,380.0,0.0,883.5247,357.6808,0.0,849.4753,240.3192,0.0,1163.0,770.0,1.0,1024.0,677.0,1.0,973.0,567.0,0.0,909.0,570.0,1.0,799.0,722.0,1.0,754.0,891.0,1.0,882.0,492.0,0.0,911.0,452.0,0.0,919.0,364.0,0.0,861.0,396.0,1.0,796.0,492.0,1.0,764.0,554.0,1.0,sports,rock climbing,471
4372,588,304,676,405,3.2150147744606086,614.0,659.0,1.0,612.0,449.0,0.0,620.9053,406.9224,0.0,643.0947,302.0776,0.0,576.0,1043.0,1.0,590.0,831.0,1.0,573.0,658.0,1.0,655.0,660.0,1.0,711.0,840.0,1.0,643.0,963.0,1.0,518.0,590.0,1.0,504.0,542.0,1.0,559.0,446.0,1.0,665.0,451.0,0.0,650.0,540.0,0.0,641.0,600.0,0.0,sports,volleyball,321
6865,727,282,774,343,1.8481558375851315,609.0,317.0,0.0,707.0,282.0,0.0,725.2792,294.8164,0.0,775.7208,330.1836,0.0,668.0,572.0,1.0,675.0,455.0,1.0,630.0,314.0,1.0,587.0,320.0,0.0,601.0,463.0,1.0,553.0,557.0,1.0,752.0,371.0,1.0,736.0,296.0,1.0,717.0,285.0,0.0,697.0,278.0,0.0,656.0,301.0,0.0,640.0,335.0,0.0,sports,skateboarding,385
2216,336,86,402,182,2.795974248808454,360.0,366.0,0.0,353.0,191.0,1.0,356.4062,178.8655,0.0,381.5938,89.1345,0.0,,,,,,,317.0,365.0,1.0,403.0,366.0,0.0,,,,,,,360.0,365.0,1.0,284.0,315.0,1.0,306.0,195.0,1.0,399.0,187.0,1.0,443.0,295.0,1.0,386.0,371.0,0.0,walking,climbing hills,147
1470,918,133,1012,239,3.4002164636975682,944.0,524.0,1.0,974.0,278.0,1.0,970.5175,242.401,0.0,959.4825,129.599,0.0,925.0,735.0,1.0,937.0,673.0,1.0,893.0,517.0,1.0,994.0,530.0,1.0,987.0,692.0,1.0,985.0,853.0,1.0,773.0,312.0,1.0,824.0,342.0,1.0,904.0,270.0,1.0,1043.0,286.0,1.0,1128.0,349.0,1.0,1185.0,316.0,1.0,sports,"rope skipping, general",378
